System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20211216_135734.8744;42.1123;0;0;0.290975;0;0;
20211216_135734.8999;67.6799;0;0;0.290975;0;0;
20211216_135734.9205;88.2363;0;0;0.290975;0;0;
20211216_135734.9445;112.299;0;0;0.290975;0;0;
20211216_135734.9631;130.8491;0;0;0.1621369;0;0;
20211216_135735.0288;196.5226;0;0;0.1621369;0;0;
20211216_135735.0553;223.0933;0;0;0.1621369;0;0;
20211216_135735.0754;243.1466;0;0;0.1621369;0;0;
20211216_135735.1055;273.2263;0;0;0.1621369;0;0;
20211216_135735.1406;308.3201;0;0;0.1621369;0;0;
20211216_135735.1671;334.8909;0;0;0.1621369;0;0;
20211216_135735.2218;389.5362;0;0;0.1621369;0;0;
20211216_135735.2423;410.0906;0;0;0.1621369;0;0;
20211216_135735.2604;428.1383;0;0;0.1621369;0;0;
20211216_135735.2925;460.2236;0;0;0.1621369;0;0;
20211216_135735.3225;490.3039;0;0;0.1621369;0;0;
20211216_135735.3546;522.8907;0;0;0.1621369;0;0;
20211216_135735.3897;557.4824;0;0;0.1621369;0;0;
20211216_135735.4293;597.088;0;0;0.00155601;0;0;
20211216_135735.4489;616.6399;0;0;0.00155601;0;0;
20211216_135735.4790;646.7304;0;0;0.00155601;0;0;
20211216_135735.5091;676.8104;0;0;0.00155601;0;0;
20211216_135735.5383;706.078;0;0;0.00155601;0;0;
20211216_135735.5744;742.1733;0;0;0.00155601;0;0;
20211216_135735.6539;821.6394;0;0;0.00155601;0;0;
20211216_135735.6820;849.7103;0;0;0.00155601;0;0;
20211216_135735.7135;881.2953;0;0;0.00155601;0;0;
20211216_135735.7321;899.8443;0;0;0.00155601;0;0;
20211216_135735.7602;927.9296;0;0;0.00155601;0;0;
20211216_135735.7928;960.5163;0;0;0.00155601;0;0;
20211216_135735.8351;1002.8983;0;0;0.00155601;0;0;
20211216_135735.8542;1021.9505;0;0;0.00155601;0;0;
20211216_135735.8893;1057.0426;0;0;0.00155601;0;0;
20211216_135735.9194;1087.1229;0;0;0.00155601;0;0;
20211216_135735.9515;1119.2079;0;0;0.00155601;0;0;
20211216_135735.9785;1146.28;0;0;0.00155601;0;0;
20211216_135736.0622;1230.0033;0;0;0.00155601;0;0;
20211216_135736.0848;1252.5623;0;0;0.00155601;0;0;
20211216_135736.1049;1272.6156;0;0;0.00155601;0;0;
20211216_135736.1319;1299.6905;0;0;0.00155601;0;0;
20211216_135736.1520;1319.7452;0;0;0.00155601;0;0;
20211216_135736.1705;1338.2946;0;0;0.00155601;0;0;
20211216_135736.1976;1365.3671;0;0;0.00155601;0;0;
20211216_135736.2428;1410.5163;0;0;0.001556009;0;0;
20211216_135736.2663;1434.0488;0;0;0.001556009;0;0;
20211216_135736.2944;1462.1559;0;0;0.001556009;0;0;
20211216_135736.3275;1495.241;0;0;0.001556009;0;0;
20211216_135736.3560;1523.788;0;0;0.001556009;0;0;
20211216_135736.3861;1553.869;0;0;0.001556009;0;0;
20211216_135736.4513;1619.0418;0;0;0.001556009;0;0;
20211216_135736.4829;1650.6541;0;0;0.001556009;0;0;
20211216_135736.5065;1674.2136;0;0;0.001556009;0;0;
20211216_135736.5270;1694.7424;0;0;0.001556009;0;0;
20211216_135736.5455;1713.2204;0;0;0.001556009;0;0;
20211216_135736.5715;1739.2898;0;0;0.001556009;0;0;
20211216_135736.5894;1757.1684;0;0;0.001556009;0;0;
20211216_135736.6075;1775.2468;0;0;0.001556009;0;0;
