System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20211215_152716.1612;38.6022;0;0;0.00155601;0;0;
20211215_152716.1827;60.1608;0;0;0.00155601;0;0;
20211215_152716.2158;93.2466;0;0;0.00155601;0;0;
20211215_152716.2409;118.3132;0;0;0.00155601;0;0;
20211215_152716.2614;138.8683;0;0;0.00155601;0;0;
20211215_152716.2795;156.916;0;0;0.00155601;0;0;
20211215_152716.3236;201.033;0;0;0.001556009;0;0;
20211215_152716.3522;229.6099;0;0;0.001556009;0;0;
20211215_152716.3852;262.6974;0;0;0.001556009;0;0;
20211215_152716.4038;281.2588;0;0;0.001556009;0;0;
20211215_152716.4379;315.3495;0;0;0.001556009;0;0;
20211215_152716.4620;339.4129;0;0;0.001556009;0;0;
20211215_152716.4825;359.968;0;0;0.001556009;0;0;
20211215_152716.5251;402.5818;0;0;0.001556009;0;0;
20211215_152716.5457;423.1137;0;0;0.001556009;0;0;
20211215_152716.5728;450.2033;0;0;0.001556009;0;0;
20211215_152716.5908;468.2521;0;0;0.001556009;0;0;
20211215_152716.6209;498.3959;0;0;0.001556009;0;0;
20211215_152716.6385;515.9422;0;0;0.001556009;0;0;
20211215_152716.6636;541.008;0;0;0.001556009;0;0;
20211215_152716.7302;607.6859;0;0;0.001556009;0;0;
20211215_152716.7598;637.2639;0;0;0.001556009;0;0;
20211215_152716.7784;655.813;0;0;0.001556009;0;0;
20211215_152716.8130;690.4068;0;0;0.001556009;0;0;
20211215_152716.8390;716.4752;0;0;0.001556009;0;0;
20211215_152716.8711;748.6012;0;0;0.001556009;0;0;
20211215_152716.9333;810.7666;0;0;0.001556009;0;0;
20211215_152716.9644;841.8491;0;0;0.001556009;0;0;
20211215_152716.9850;862.4036;0;0;0.001556009;0;0;
20211215_152717.0125;889.9775;0;0;0.001556009;0;0;
20211215_152717.0381;915.5455;0;0;0.001556009;0;0;
20211215_152717.0581;935.5985;0;0;0.001556009;0;0;
20211215_152717.0902;967.6853;0;0;0.001556009;0;0;
20211215_152717.1338;1011.3002;0;0;0.001556009;0;0;
20211215_152717.1534;1030.8522;0;0;0.001556009;0;0;
20211215_152717.1815;1058.9269;0;0;0.001556009;0;0;
20211215_152717.1985;1075.9741;0;0;0.001556009;0;0;
20211215_152717.2171;1094.5222;0;0;0.001556009;0;0;
20211215_152717.2492;1126.6069;0;0;0.001556009;0;0;
20211215_152717.2782;1155.6841;0;0;0.001556009;0;0;
20211215_152717.3509;1228.3776;0;0;0.001556009;0;0;
20211215_152717.3680;1245.4235;0;0;0.001556009;0;0;
20211215_152717.4011;1278.5397;0;0;0.001556009;0;0;
20211215_152717.4216;1299.0679;0;0;0.001556009;0;0;
20211215_152717.4462;1323.6313;0;0;0.001556009;0;0;
20211215_152717.4647;1342.1804;0;0;0.001556009;0;0;
20211215_152717.4848;1362.2334;0;0;0.001556009;0;0;
20211215_152717.5374;1414.8736;0;0;0.001556009;0;0;
20211215_152717.5590;1436.4315;0;0;0.001556009;0;0;
20211215_152717.5896;1467.0134;0;0;0.001556009;0;0;
20211215_152717.6104;1487.8357;0;0;0.001556009;0;0;
20211215_152717.6365;1513.9369;0;0;0.001556009;0;0;
20211215_152717.6535;1530.9493;0;0;0.001556009;0;0;
20211215_152717.6876;1565.0407;0;0;0.001556009;0;0;
20211215_152717.7494;1626.8078;0;0;0.001556009;0;0;
20211215_152717.7724;1649.8693;0;0;0.001556009;0;0;
20211215_152717.7925;1669.9227;0;0;0.001556009;0;0;
20211215_152717.8125;1689.9764;0;0;0.001556009;0;0;
20211215_152717.8371;1714.5702;0;0;0.001556009;0;0;
20211215_152717.8577;1735.1188;0;0;0.001556009;0;0;
20211215_152717.8852;1762.6696;0;0;0.001556009;0;0;
20211215_152717.9038;1781.247;0;0;0.001556009;0;0;
20211215_152717.9479;1825.3364;0;0;0.001556009;0;0;
20211215_152717.9649;1842.3809;0;0;0.001556009;0;0;
20211215_152717.9850;1862.435;0;0;0.001556009;0;0;
20211215_152718.0086;1886.0205;0;0;0.001556009;0;0;
20211215_152718.0271;1904.5682;0;0;0.001556009;0;0;
20211215_152718.0472;1924.6219;0;0;0.001556009;0;0;
20211215_152718.0717;1949.1877;0;0;0.001556009;0;0;
20211215_152718.1060;1983.4993;0;0;0.001556009;0;0;
20211215_152718.1632;2040.6543;0;0;0.001556009;0;0;
20211215_152718.1874;2064.8859;0;0;0.001556009;0;0;
20211215_152718.2130;2090.4146;0;0;0.001556009;0;0;
20211215_152718.2330;2110.4683;0;0;0.001556009;0;0;
20211215_152718.2591;2136.5377;0;0;0.001556009;0;0;
20211215_152718.2958;2173.2065;0;0;0.001556009;0;0;
20211215_152718.3564;2233.868;0;0;0.001556009;0;0;
20211215_152718.3740;2251.4139;0;0;0.001556009;0;0;
20211215_152718.4037;2281.142;0;0;0.001556009;0;0;
20211215_152718.4328;2310.2111;0;0;0.001556009;0;0;
