System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20211215_155014.1947;3098.1608;0;0;0.2971992;0;0;
20211215_155014.2122;3115.7053;0;0;0.2971992;0;0;
20211215_155014.2423;3145.7987;0;0;0.2971992;0;0;
20211215_155014.2779;3181.4029;0;0;0.2971992;0;0;
20211215_155014.3200;3223.5153;0;0;0.2971992;0;0;
20211215_155014.3546;3258.1074;0;0;0.2971992;0;0;
20211215_155014.3822;3285.692;0;0;0.2981328;0;0;
20211215_155014.3992;3302.7368;0;0;0.2981328;0;0;
20211215_155014.4178;3321.3013;0;0;0.2981328;0;0;
20211215_155014.4349;3338.3635;0;0;0.2981328;0;0;
20211215_155014.4629;3366.4212;0;0;0.2981328;0;0;
20211215_155014.4805;3383.9685;0;0;0.2981328;0;0;
20211215_155014.5382;3441.6519;0;0;0.2981328;0;0;
20211215_155014.5719;3475.3463;0;0;0.2981328;0;0;
20211215_155014.6025;3506.5015;0;0;0.2981328;0;0;
20211215_155014.6352;3538.7296;0;0;0.2981328;0;0;
20211215_155014.6664;3569.9053;0;0;0.2981328;0;0;
20211215_155014.7295;3632.9787;0;0;0.2981328;0;0;
20211215_155014.7616;3665.0644;0;0;0.2981328;0;0;
20211215_155014.7952;3698.6544;0;0;0.2981328;0;0;
20211215_155014.8217;3725.1952;0;0;0.2981328;0;0;
20211215_155014.8508;3754.2737;0;0;0.2981328;0;0;
20211215_155014.8869;3790.3991;0;0;0.2971992;0;0;
20211215_155014.9270;3830.4758;0;0;0.2971992;0;0;
20211215_155014.9465;3850.0291;0;0;0.2971992;0;0;
20211215_155014.9641;3867.5744;0;0;0.2971992;0;0;
20211215_155014.9947;3898.1579;0;0;0.2971992;0;0;
20211215_155015.0247;3928.2362;0;0;0.2971992;0;0;
20211215_155015.0423;3945.7934;0;0;0.2971992;0;0;
20211215_155015.0744;3977.8774;0;0;0.2971992;0;0;
20211215_155015.1356;4039.052;0;0;0.2971992;0;0;
20211215_155015.1681;4071.6381;0;0;0.2971992;0;0;
20211215_155015.1882;4091.7195;0;0;0.2971992;0;0;
20211215_155015.2175;4120.9486;0;0;0.2971992;0;0;
20211215_155015.2424;4145.8792;0;0;0.2971992;0;0;
20211215_155015.2770;4180.4714;0;0;0.2971992;0;0;
20211215_155015.3401;4243.6403;0;0;0.2971992;0;0;
20211215_155015.3682;4271.714;0;0;0.2971992;0;0;
20211215_155015.3868;4290.2638;0;0;0.2981328;0;0;
20211215_155015.4184;4321.8478;0;0;0.2981328;0;0;
20211215_155015.4472;4350.7079;0;0;0.2981328;0;0;
20211215_155015.4804;4383.9357;0;0;0.2981328;0;0;
20211215_155015.5005;4404.03;0;0;0.2981328;0;0;
20211215_155015.5436;4447.1402;0;0;0.2981328;0;0;
20211215_155015.5704;4473.8878;0;0;0.2981328;0;0;
20211215_155015.5880;4491.5364;0;0;0.2981328;0;0;
20211215_155015.6065;4509.9582;0;0;0.2981328;0;0;
20211215_155015.6365;4540.0383;0;0;0.2981328;0;0;
20211215_155015.6663;4569.8251;0;0;0.2981328;0;0;
20211215_155015.6850;4588.4496;0;0;0.2981328;0;0;
20211215_155015.7607;4664.22;0;0;0.2981328;0;0;
20211215_155015.7943;4697.7816;0;0;0.2981328;0;0;
20211215_155015.8274;4730.8695;0;0;0.2981328;0;0;
20211215_155015.8504;4753.93;0;0;0.2981328;0;0;
20211215_155015.8709;4774.3739;0;0;0.2981328;0;0;
20211215_155015.8914;4794.858;0;0;0.2971992;0;0;
20211215_155015.9470;4850.5056;0;0;0.2971992;0;0;
20211215_155015.9763;4879.7788;0;0;0.2971992;0;0;
20211215_155015.9968;4900.3004;0;0;0.2971992;0;0;
20211215_155016.0254;4928.8769;0;0;0.2971992;0;0;
20211215_155016.0424;4945.9224;0;0;0.2971992;0;0;
20211215_155016.0723;4975.784;0;0;0.2971992;0;0;
20211215_155016.1062;5009.7355;0;0;0.2971992;0;0;
20211215_155016.1504;5053.8532;0;0;0.2971992;0;0;
20211215_155016.1679;5071.3794;0;0;0.2971992;0;0;
20211215_155016.1949;5098.3717;0;0;0.2971992;0;0;
20211215_155016.2124;5115.919;0;0;0.2971992;0;0;
20211215_155016.2410;5144.4944;0;0;0.2971992;0;0;
20211215_155016.2584;5161.8984;0;0;0.2971992;0;0;
20211215_155016.2765;5179.9505;0;0;0.2971992;0;0;
20211215_155016.3111;5214.5775;0;0;0.2971992;0;0;
20211215_155016.3507;5254.1633;0;0;0.2971992;0;0;
20211215_155016.3828;5286.3337;0;0;0.2981328;0;0;
20211215_155016.4190;5322.4581;0;0;0.2981328;0;0;
20211215_155016.4480;5351.5346;0;0;0.2981328;0;0;
20211215_155016.4815;5384.9952;0;0;0.2981328;0;0;
20211215_155016.5121;5415.5439;0;0;0.2981328;0;0;
20211215_155016.5547;5458.1574;0;0;0.2981328;0;0;
20211215_155016.5863;5490.2069;0;0;0.2981328;0;0;
20211215_155016.6033;5506.7504;0;0;0.2981328;0;0;
20211215_155016.6228;5526.3016;0;0;0.2981328;0;0;
20211215_155016.6523;5555.757;0;0;0.2981328;0;0;
20211215_155016.6692;5572.7237;0;0;0.2981328;0;0;
20211215_155016.6948;5598.2982;0;0;0.2981328;0;0;
20211215_155016.7129;5616.3424;0;0;0.2981328;0;0;
20211215_155016.7605;5663.9687;0;0;0.2981328;0;0;
20211215_155016.7774;5680.9361;0;0;0.2981328;0;0;
20211215_155016.8102;5713.6622;0;0;0.2981328;0;0;
20211215_155016.8378;5741.2641;0;0;0.2981328;0;0;
20211215_155016.8566;5760.0853;0;0;0.2981328;0;0;
20211215_155016.8868;5790.2582;0;0;0.2981328;0;0;
20211215_155016.9194;5822.8743;0;0;0.2981328;0;0;
20211215_155016.9590;5862.4786;0;0;0.2981328;0;0;
20211215_155016.9831;5886.5915;0;0;0.2981328;0;0;
20211215_155017.0087;5912.2164;0;0;0.2981328;0;0;
20211215_155017.0423;5945.8091;0;0;0.2981328;0;0;
20211215_155017.0626;5966.0482;0;0;0.2981328;0;0;
20211215_155017.0923;5995.8074;0;0;0.2981328;0;0;
20211215_155017.1199;6023.3783;0;0;0.2981328;0;0;
20211215_155017.1790;6082.5379;0;0;0.2981328;0;0;
20211215_155017.2008;6104.2515;0;0;0.2981328;0;0;
20211215_155017.2288;6132.3252;0;0;0.2981328;0;0;
20211215_155017.2492;6152.7312;0;0;0.2981328;0;0;
20211215_155017.2743;6177.7776;0;0;0.2981328;0;0;
20211215_155017.2933;6196.7882;0;0;0.2981328;0;0;
20211215_155017.3194;6222.8582;0;0;0.2981328;0;0;
20211215_155017.3673;6270.7494;0;0;0.2981328;0;0;
20211215_155017.3873;6290.7639;0;0;0.2981328;0;0;
20211215_155017.4205;6323.9483;0;0;0.2981328;0;0;
20211215_155017.4501;6353.5976;0;0;0.2981328;0;0;
20211215_155017.4825;6385.9612;0;0;0.2981328;0;0;
20211215_155017.5131;6416.5437;0;0;0.2981328;0;0;
20211215_155017.5709;6474.369;0;0;0.2981328;0;0;
20211215_155017.6064;6509.8661;0;0;0.2981328;0;0;
20211215_155017.6325;6535.9549;0;0;0.2981328;0;0;
20211215_155017.6500;6553.4831;0;0;0.2981328;0;0;
20211215_155017.6845;6587.9981;0;0;0.2981328;0;0;
20211215_155017.7121;6615.5867;0;0;0.2981328;0;0;
20211215_155017.7311;6634.5775;0;0;0.2981328;0;0;
20211215_155017.7747;6678.1935;0;0;0.2981328;0;0;
20211215_155017.7947;6698.1578;0;0;0.2981328;0;0;
20211215_155017.8255;6729.0249;0;0;0.2981328;0;0;
20211215_155017.8557;6759.2111;0;0;0.2981328;0;0;
20211215_155017.8848;6788.2573;0;0;0.2981328;0;0;
20211215_155017.9186;6822.1251;0;0;0.2981328;0;0;
20211215_155017.9724;6875.9224;0;0;0.2981328;0;0;
20211215_155017.9951;6898.5624;0;0;0.2981328;0;0;
20211215_155018.0156;6919.1233;0;0;0.2981328;0;0;
20211215_155018.0452;6948.7026;0;0;0.2981328;0;0;
20211215_155018.0756;6979.1172;0;0;0.2981328;0;0;
20211215_155018.1047;7008.1725;0;0;0.2981328;0;0;
20211215_155018.1257;7029.196;0;0;0.2981328;0;0;
20211215_155018.1754;7078.9324;0;0;0.2981328;0;0;
20211215_155018.1989;7102.3527;0;0;0.2981328;0;0;
20211215_155018.2269;7130.4274;0;0;0.2981328;0;0;
20211215_155018.2470;7150.4814;0;0;0.2981328;0;0;
20211215_155018.2745;7178.0179;0;0;0.2981328;0;0;
20211215_155018.2936;7197.0469;0;0;0.2981328;0;0;
20211215_155018.3221;7225.6223;0;0;0.2981328;0;0;
20211215_155018.3823;7285.7739;0;0;0.2981328;0;0;
20211215_155018.4003;7303.7919;0;0;0.2981328;0;0;
20211215_155018.4189;7322.3427;0;0;0.2981328;0;0;
20211215_155018.4506;7354.0728;0;0;0.2981328;0;0;
20211215_155018.4806;7384.1013;0;0;0.2981328;0;0;
20211215_155018.4986;7402.6234;0;0;0.2981328;0;0;
20211215_155018.5248;7428.2589;0;0;0.2981328;0;0;
20211215_155018.5900;7493.5083;0;0;0.2981328;0;0;
20211215_155018.6257;7529.2374;0;0;0.2981328;0;0;
20211215_155018.6508;7554.2712;0;0;0.2981328;0;0;
20211215_155018.6809;7584.4065;0;0;0.2981328;0;0;
20211215_155018.6983;7601.8013;0;0;0.2981328;0;0;
20211215_155018.7306;7634.1164;0;0;0.2981328;0;0;
20211215_155018.7891;7692.5715;0;0;0.2981328;0;0;
20211215_155018.8247;7728.1832;0;0;0.2981328;0;0;
20211215_155018.8571;7760.6253;0;0;0.2981328;0;0;
20211215_155018.8824;7785.9263;0;0;0.2981328;0;0;
20211215_155018.9008;7804.2863;0;0;0.2981328;0;0;
20211215_155018.9309;7834.3681;0;0;0.2981328;0;0;
20211215_155018.9913;7894.8268;0;0;0.2981328;0;0;
20211215_155019.0103;7913.836;0;0;0.2981328;0;0;
20211215_155019.0429;7946.4228;0;0;0.2981328;0;0;
20211215_155019.0750;7978.4608;0;0;0.2981328;0;0;
