System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20211215_192027.5869;51.6369;0;0;0.00155601;0;0;
20211215_192027.6050;69.6883;0;0;0.00155601;0;0;
20211215_192027.6365;101.2688;0;0;0.00155601;0;0;
20211215_192027.6681;132.8531;0;0;0.00155601;0;0;
20211215_192027.7278;192.5117;0;0;0.00155601;0;0;
20211215_192027.7453;210.0586;0;0;0.00155601;0;0;
20211215_192027.7654;230.1116;0;0;0.00155601;0;0;
20211215_192027.7884;253.1728;0;0;0.00155601;0;0;
20211215_192027.8250;289.7702;0;0;0.00155601;0;0;
20211215_192027.8571;321.8562;0;0;0.00155601;0;0;
20211215_192027.8822;346.922;0;0;0.00155601;0;0;
20211215_192027.9323;397.056;0;0;0.00155601;0;0;
20211215_192027.9649;429.6554;0;0;0.00155601;0;0;
20211215_192027.9828;447.5771;0;0;0.00155601;0;0;
20211215_192028.0069;471.6033;0;0;0.00155601;0;0;
20211215_192028.0299;494.6511;0;0;0.00155601;0;0;
20211215_192028.0555;520.2173;0;0;0.00155601;0;0;
20211215_192028.0755;540.2662;0;0;0.00155601;0;0;
20211215_192028.1482;612.9593;0;0;0.002489626;0;0;
20211215_192028.1793;644.0432;0;0;0.002489626;0;0;
20211215_192028.2144;679.136;0;0;0.002489626;0;0;
20211215_192028.2455;710.2195;0;0;0.002489626;0;0;
20211215_192028.2664;731.1405;0;0;0.002489626;0;0;
20211215_192028.2939;758.6554;0;0;0.002489626;0;0;
20211215_192028.3430;807.7702;0;0;0.002489626;0;0;
20211215_192028.3673;832.0308;0;0;0.002489626;0;0;
20211215_192028.3854;850.0809;0;0;0.002489626;0;0;
20211215_192028.4181;882.8731;0;0;0.002489626;0;0;
20211215_192028.4444;909.0913;0;0;0.002489626;0;0;
20211215_192028.4615;926.2808;0;0;0.002489626;0;0;
20211215_192028.4801;944.832;0;0;0.002489626;0;0;
20211215_192028.4971;961.7853;0;0;0.002489626;0;0;
20211215_192028.5537;1018.4282;0;0;0.002489626;0;0;
20211215_192028.5781;1042.8482;0;0;0.002489626;0;0;
20211215_192028.6065;1071.2468;0;0;0.002489626;0;0;
20211215_192028.6371;1101.858;0;0;0.002489626;0;0;
20211215_192028.6647;1129.4012;0;0;0.002489626;0;0;
20211215_192028.6817;1146.4463;0;0;0.002489626;0;0;
20211215_192028.7023;1167.0001;0;0;0.002489626;0;0;
20211215_192028.7504;1215.1291;0;0;0.002489626;0;0;
20211215_192028.7770;1241.7299;0;0;0.002489626;0;0;
20211215_192028.7960;1260.7504;0;0;0.002489626;0;0;
20211215_192028.8201;1284.8137;0;0;0.002489626;0;0;
