System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20220109_154212.2592;1490.3833;0;0;0;0;0;
20220109_154212.2887;1519.9356;0;0;0;0;0;
20220109_154212.3248;1556.0581;0;0;0;0;0;
20220109_154212.3815;1612.7078;0;0;0;0;0;
20220109_154212.4000;1631.2295;0;0;0;0;0;
20220109_154212.4191;1650.2796;0;0;0;0;0;
20220109_154212.4512;1682.3724;0;0;0;0;0;
20220109_154212.4782;1709.4367;0;0;0;0;0;
20220109_154212.5098;1741.0212;0;0;0;0;0;
20220109_154212.5454;1776.6158;0;0;0;0;0;
20220109_154212.5930;1824.243;0;0;0;0;0;
20220109_154212.6160;1847.1795;0;0;0;0;0;
20220109_154212.6361;1867.3454;0;0;0;0;0;
20220109_154212.6683;1899.4877;0;0;0;0;0;
20220109_154212.6999;1931.0723;0;0;0;0;0;
20220109_154212.7283;1959.5398;0;0;0;0;0;
20220109_154212.7935;2024.7408;0;0;0;0;0;
20220109_154212.8256;2056.7981;0;0;0;0;0;
20220109_154212.8561;2087.2641;0;0;0;0;0;
20220109_154212.8891;2120.3519;0;0;0;0;0;
20220109_154212.9152;2146.4219;0;0;0;0;0;
20220109_154212.9494;2180.6432;0;0;0;0;0;
20220109_154213.0086;2239.8518;0;0;0;0;0;
20220109_154213.0450;2276.1929;0;0;0;0;0;
20220109_154213.0746;2305.8008;0;0;0;0;0;
20220109_154213.1067;2337.8857;0;0;0;0;0;
20220109_154213.1376;2368.8128;0;0;0;0;0;
20220109_154213.1994;2430.5896;0;0;0;0;0;
20220109_154213.2254;2456.6374;0;0;0;0;0;
20220109_154213.2617;2492.8624;0;0;0;0;0;
20220109_154213.2807;2511.9139;0;0;0;0;0;
20220109_154213.3065;2537.6954;0;0;0;0;0;
20220109_154213.3270;2558.215;0;0;0;0;0;
20220109_154213.3561;2587.2634;0;0;0;0;0;
20220109_154213.4027;2634.3947;0;0;0;0;0;
20220109_154213.4308;2661.9686;0;0;0;0;0;
20220109_154213.4494;2680.5811;0;0;0;0;0;
20220109_154213.4819;2713.1617;0;0;0;0;0;
20220109_154213.5140;2745.2466;0;0;0;0;0;
20220109_154213.5388;2770.0154;0;0;0;0;0;
20220109_154213.6058;2837.0211;0;0;0;0;0;
20220109_154213.6395;2870.7618;0;0;0;0;0;
20220109_154213.6633;2894.5009;0;0;0;0;0;
20220109_154213.6995;2930.705;0;0;0;0;0;
20220109_154213.7318;2963.0613;0;0;0;0;0;
20220109_154213.7649;2996.1498;0;0;0;0;0;
20220109_154213.8211;3052.2983;0;0;0;0;0;
20220109_154213.8524;3083.648;0;0;0;0;0;
20220109_154213.8816;3112.7958;0;0;0;0;0;
20220109_154213.9007;3131.875;0;0;0;0;0;
20220109_154213.9182;3149.4242;0;0;0;0;0;
20220109_154213.9519;3183.0742;0;0;0;0;0;
20220109_154214.0127;3243.8953;0;0;0;0;0;
20220109_154214.0386;3269.7966;0;0;0;0;0;
20220109_154214.0554;3286.58;0;0;0;0;0;
20220109_154214.0760;3307.2402;0;0;0;0;0;
20220109_154214.1032;3334.3836;0;0;0;0;0;
20220109_154214.1402;3371.4503;0;0;0;0;0;
20220109_154214.1653;3396.4891;0;0;0;0;0;
20220109_154214.2149;3446.122;0;0;0;0;0;
20220109_154214.2427;3473.9041;0;0;0;0;0;
20220109_154214.2617;3492.8638;0;0;0;0;0;
20220109_154214.2962;3527.4162;0;0;0;0;0;
20220109_154214.3228;3554.0234;0;0;0;0;0;
20220109_154214.3560;3587.1952;0;0;0;0;0;
20220109_154214.4240;3655.2477;0;0;0;0;0;
20220109_154214.4480;3679.1779;0;0;0;0;0;
20220109_154214.4674;3698.5936;0;0;0;0;0;
20220109_154214.4930;3724.1912;0;0;0;0;0;
20220109_154214.5135;3744.7162;0;0;0;0;0;
20220109_154214.5385;3769.7219;0;0;0;0;0;
20220109_154214.5759;3807.0726;0;0;0;0;0;
20220109_154214.6235;3854.6755;0;0;0;0;0;
20220109_154214.6525;3883.7165;0;0;0;0;0;
20220109_154214.6806;3911.7907;0;0;0;0;0;
20220109_154214.6987;3929.8708;0;0;0;0;0;
20220109_154214.7319;3963.1064;0;0;0;0;0;
20220109_154214.7570;3988.253;0;0;0;0;0;
20220109_154214.7746;4005.7986;0;0;0;0;0;
20220109_154214.8227;4053.9272;0;0;0;0;0;
20220109_154214.8574;4088.6103;0;0;0;0;0;
20220109_154214.8825;4113.7249;0;0;0;0;0;
20220109_154214.8998;4131.0319;0;0;0;0;0;
20220109_154214.9194;4150.5834;0;0;0;0;0;
20220109_154214.9485;4179.7486;0;0;0;0;0;
20220109_154214.9796;4210.8208;0;0;0;0;0;
20220109_154215.0378;4268.9757;0;0;0;0;0;
20220109_154215.0547;4285.8925;0;0;0;0;0;
20220109_154215.0750;4306.2435;0;0;0;0;0;
20220109_154215.1031;4334.8209;0;0;0;0;0;
20220109_154215.1352;4366.417;0;0;0;0;0;
20220109_154215.1544;4385.6416;0;0;0;0;0;
20220109_154215.1785;4409.7066;0;0;0;0;0;
20220109_154215.2289;4460.1392;0;0;0;0;0;
20220109_154215.2640;4495.235;0;0;0;0;0;
20220109_154215.2941;4525.3197;0;0;0;0;0;
20220109_154215.3222;4553.4217;0;0;0;0;0;
20220109_154215.3540;4585.2253;0;0;0;0;0;
20220109_154215.3866;4617.8175;0;0;0;0;0;
20220109_154215.4458;4676.9749;0;0;0;0;0;
20220109_154215.4804;4711.6086;0;0;0;0;0;
20220109_154215.5125;4743.7567;0;0;0;0;0;
20220109_154215.5441;4775.333;0;0;0;0;0;
20220109_154215.5727;4803.9067;0;0;0;0;0;
20220109_154215.6349;4866.1061;0;0;0;0;0;
20220109_154215.6691;4900.3083;0;0;0;0;0;
20220109_154215.6992;4930.4238;0;0;0;0;0;
20220109_154215.7258;4956.9641;0;0;0;0;0;
20220109_154215.7605;4991.6715;0;0;0;0;0;
20220109_154215.7795;5010.6892;0;0;0;0;0;
20220109_154215.8417;5072.8824;0;0;0;0;0;
20220109_154215.8674;5098.5667;0;0;0;0;0;
20220109_154215.8884;5119.5897;0;0;0;0;0;
20220109_154215.9180;5149.1966;0;0;0;0;0;
20220109_154215.9514;5182.5977;0;0;0;0;0;
20220109_154215.9797;5210.8703;0;0;0;0;0;
20220109_154216.0402;5271.434;0;0;0;0;0;
20220109_154216.0735;5304.717;0;0;0;0;0;
20220109_154216.0916;5322.7633;0;0;0;0;0;
20220109_154216.1182;5349.8941;0;0;0;0;0;
20220109_154216.1386;5369.7655;0;0;0;0;0;
20220109_154216.1690;5400.197;0;0;0;0;0;
20220109_154216.1978;5429.0543;0;0;0;0;0;
20220109_154216.2434;5474.6468;0;0;0;0;0;
20220109_154216.2617;5492.9515;0;0;0;0;0;
20220109_154216.2878;5519.0157;0;0;0;0;0;
20220109_154216.3242;5555.4372;0;0;0;0;0;
20220109_154216.3519;5583.1285;0;0;0;0;0;
20220109_154216.3692;5600.3904;0;0;0;0;0;
20220109_154216.3896;5620.8561;0;0;0;0;0;
20220109_154216.4493;5680.5425;0;0;0;0;0;
20220109_154216.4811;5712.3534;0;0;0;0;0;
20220109_154216.5117;5742.9587;0;0;0;0;0;
20220109_154216.5452;5776.4475;0;0;0;0;0;
20220109_154216.5757;5806.9439;0;0;0;0;0;
20220109_154216.6053;5836.5518;0;0;0;0;0;
20220109_154216.6511;5882.2747;0;0;0;0;0;
20220109_154216.6789;5910.1035;0;0;0;0;0;
20220109_154216.6990;5930.1858;0;0;0;0;0;
20220109_154216.7255;5956.7269;0;0;0;0;0;
20220109_154216.7631;5994.353;0;0;0;0;0;
20220109_154216.7944;6025.5976;0;0;0;0;0;
20220109_154216.8516;6082.8097;0;0;0;0;0;
20220109_154216.8872;6118.4589;0;0;0;0;0;
20220109_154216.9209;6152.1416;0;0;0;0;0;
20220109_154216.9493;6180.4715;0;0;0;0;0;
20220109_154216.9778;6208.9933;0;0;0;0;0;
20220109_154217.0149;6246.1252;0;0;0;0;0;
20220109_154217.0594;6290.5674;0;0;0;0;0;
20220109_154217.0864;6317.6471;0;0;0;0;0;
20220109_154217.1050;6336.1964;0;0;0;0;0;
20220109_154217.1376;6368.8122;0;0;0;0;0;
20220109_154217.1645;6395.6672;0;0;0;0;0;
20220109_154217.2008;6432.043;0;0;0;0;0;
20220109_154217.2609;6492.1323;0;0;0;0;0;
20220109_154217.2880;6519.2054;0;0;0;0;0;
20220109_154217.3236;6554.8;0;0;0;0;0;
20220109_154217.3562;6587.3867;0;0;0;0;0;
20220109_154217.3822;6613.4188;0;0;0;0;0;
20220109_154217.3998;6630.965;0;0;0;0;0;
20220109_154217.4183;6649.5137;0;0;0;0;0;
20220109_154217.4621;6693.2947;0;0;0;0;0;
20220109_154217.4805;6711.7605;0;0;0;0;0;
20220109_154217.5121;6743.2754;0;0;0;0;0;
20220109_154217.5403;6771.5125;0;0;0;0;0;
20220109_154217.5742;6805.3833;0;0;0;0;0;
20220109_154217.6003;6831.482;0;0;0;0;0;
20220109_154217.6174;6848.6609;0;0;0;0;0;
20220109_154217.6645;6895.7594;0;0;0;0;0;
20220109_154217.6814;6912.6215;0;0;0;0;0;
20220109_154217.7019;6933.0998;0;0;0;0;0;
20220109_154217.7307;6961.8711;0;0;0;0;0;
20220109_154217.7566;6987.8219;0;0;0;0;0;
20220109_154217.7746;7005.817;0;0;0;0;0;
20220109_154217.7937;7024.8879;0;0;0;0;0;
20220109_154217.8247;7055.9414;0;0;0;0;0;
20220109_154217.8702;7101.455;0;0;0;0;0;
20220109_154217.8903;7121.537;0;0;0;0;0;
20220109_154217.9154;7146.5758;0;0;0;0;0;
20220109_154217.9495;7180.6937;0;0;0;0;0;
20220109_154217.9806;7211.7724;0;0;0;0;0;
20220109_154218.0141;7245.3381;0;0;0;0;0;
20220109_154218.0741;7305.3086;0;0;0;0;0;
20220109_154218.1047;7335.92;0;0;0;0;0;
20220109_154218.1378;7369.0067;0;0;0;0;0;
20220109_154218.1698;7401.0196;0;0;0;0;0;
20220109_154218.1987;7429.9244;0;0;0;0;0;
20220109_154218.2281;7459.2814;0;0;0;0;0;
20220109_154218.2738;7504.9691;0;0;0;0;0;
20220109_154218.2931;7524.2626;0;0;0;0;0;
20220109_154218.3256;7556.8497;0;0;0;0;0;
20220109_154218.3557;7586.9013;0;0;0;0;0;
20220109_154218.3818;7613.0023;0;0;0;0;0;
20220109_154218.3998;7631.0247;0;0;0;0;0;
20220109_154218.4189;7650.1045;0;0;0;0;0;
20220109_154218.4759;7707.1153;0;0;0;0;0;
20220109_154218.4935;7724.7581;0;0;0;0;0;
20220109_154218.5141;7745.3401;0;0;0;0;0;
20220109_154218.5397;7770.8681;0;0;0;0;0;
20220109_154218.5757;7806.9391;0;0;0;0;0;
20220109_154218.6033;7834.5116;0;0;0;0;0;
20220109_154218.6339;7865.0944;0;0;0;0;0;
20220109_154218.6806;7911.8051;0;0;0;0;0;
20220109_154218.6991;7930.3582;0;0;0;0;0;
20220109_154218.7312;7962.4404;0;0;0;0;0;
20220109_154218.7638;7995.0503;0;0;0;0;0;
20220109_154218.7939;8025.1378;0;0;0;0;0;
20220109_154218.8230;8054.2122;0;0;0;0;0;
20220109_154218.8791;8110.3577;0;0;0;0;0;
20220109_154218.9067;8137.9585;0;0;0;0;0;
20220109_154218.9288;8160.0165;0;0;0;0;0;
20220109_154218.9489;8180.1176;0;0;0;0;0;
20220109_154218.9815;8212.705;0;0;0;0;0;
20220109_154219.0141;8245.2896;0;0;0;0;0;
20220109_154219.0446;8275.8577;0;0;0;0;0;
20220109_154219.0848;8315.9653;0;0;0;0;0;
20220109_154219.1053;8336.519;0;0;0;0;0;
20220109_154219.1364;8367.6076;0;0;0;0;0;
20220109_154219.1640;8395.2033;0;0;0;0;0;
20220109_154219.2011;8432.3031;0;0;0;0;0;
20220109_154219.2316;8462.8558;0;0;0;0;0;
20220109_154219.2913;8522.542;0;0;0;0;0;
20220109_154219.3244;8555.6301;0;0;0;0;0;
20220109_154219.3565;8587.6983;0;0;0;0;0;
20220109_154219.3886;8619.7829;0;0;0;0;0;
20220109_154219.4182;8649.3918;0;0;0;0;0;
20220109_154219.4508;8681.9765;0;0;0;0;0;
20220109_154219.4918;8723.0569;0;0;0;0;0;
20220109_154219.5254;8756.6464;0;0;0;0;0;
20220109_154219.5450;8776.227;0;0;0;0;0;
20220109_154219.5726;8803.8016;0;0;0;0;0;
20220109_154219.6062;8837.3652;0;0;0;0;0;
20220109_154219.6393;8870.4775;0;0;0;0;0;
20220109_154219.6964;8927.6296;0;0;0;0;0;
20220109_154219.7140;8945.1813;0;0;0;0;0;
20220109_154219.7430;8974.2563;0;0;0;0;0;
20220109_154219.7633;8994.4636;0;0;0;0;0;
20220109_154219.7889;9020.0892;0;0;0;0;0;
20220109_154219.8240;9055.228;0;0;0;0;0;
20220109_154219.8420;9073.2476;0;0;0;0;0;
20220109_154219.8589;9090.1235;0;0;0;0;0;
20220109_154219.9001;9131.2848;0;0;0;0;0;
20220109_154219.9196;9150.8374;0;0;0;0;0;
20220109_154219.9472;9178.8587;0;0;0;0;0;
20220109_154219.9803;9211.4687;0;0;0;0;0;
20220109_154220.0119;9243.1095;0;0;0;0;0;
20220109_154220.0460;9277.1698;0;0;0;0;0;
20220109_154220.1084;9339.6238;0;0;0;0;0;
20220109_154220.1348;9365.9781;0;0;0;0;0;
20220109_154220.1638;9395.0555;0;0;0;0;0;
20220109_154220.1992;9430.4377;0;0;0;0;0;
20220109_154220.2303;9461.5216;0;0;0;0;0;
20220109_154220.2643;9495.5552;0;0;0;0;0;
20220109_154220.3073;9538.558;0;0;0;0;0;
20220109_154220.3244;9555.6509;0;0;0;0;0;
20220109_154220.3502;9581.4202;0;0;0;0;0;
20220109_154220.3672;9598.4551;0;0;0;0;0;
20220109_154220.3858;9617.0041;0;0;0;0;0;
20220109_154220.4146;9645.8075;0;0;0;0;0;
20220109_154220.4316;9662.8284;0;0;0;0;0;
20220109_154220.4612;9692.4335;0;0;0;0;0;
20220109_154220.5106;9741.7636;0;0;0;0;0;
20220109_154220.5437;9774.8811;0;0;0;0;0;
20220109_154220.5724;9803.5633;0;0;0;0;0;
20220109_154220.6044;9835.582;0;0;0;0;0;
20220109_154220.6371;9868.3152;0;0;0;0;0;
20220109_154220.6632;9894.4125;0;0;0;0;0;
20220109_154220.7118;9943.0002;0;0;0;0;0;
20220109_154220.7444;9975.6155;0;0;0;0;0;
20220109_154220.7655;9996.7372;0;0;0;0;0;
20220109_154220.7936;10024.8412;0;0;0;0;0;
20220109_154220.8248;10056.0475;0;0;0;0;0;
20220109_154220.8578;10088.9909;0;0;0;0;0;
20220109_154220.9180;10149.23;0;0;0;0;0;
20220109_154220.9501;10181.3464;0;0;0;0;0;
20220109_154220.9808;10211.9946;0;0;0;0;0;
20220109_154221.0123;10243.5495;0;0;0;0;0;
20220109_154221.0406;10271.7753;0;0;0;0;0;
20220109_154221.0741;10305.3342;0;0;0;0;0;
20220109_154221.1215;10352.6678;0;0;0;0;0;
20220109_154221.1385;10369.7419;0;0;0;0;0;
20220109_154221.1690;10400.1731;0;0;0;0;0;
20220109_154221.1996;10430.7763;0;0;0;0;0;
20220109_154221.2303;10461.5086;0;0;0;0;0;
20220109_154221.2619;10493.0925;0;0;0;0;0;
20220109_154221.3277;10558.9151;0;0;0;0;0;
20220109_154221.3513;10582.5053;0;0;0;0;0;
20220109_154221.3684;10599.5955;0;0;0;0;0;
20220109_154221.3888;10619.9928;0;0;0;0;0;
20220109_154221.4194;10650.5739;0;0;0;0;0;
20220109_154221.4480;10679.1782;0;0;0;0;0;
20220109_154221.4791;10710.3228;0;0;0;0;0;
20220109_154221.5270;10758.2514;0;0;0;0;0;
20220109_154221.5556;10786.8254;0;0;0;0;0;
20220109_154221.5759;10807.0702;0;0;0;0;0;
20220109_154221.6059;10837.1078;0;0;0;0;0;
20220109_154221.6392;10870.3959;0;0;0;0;0;
20220109_154221.6644;10895.6529;0;0;0;0;0;
20220109_154221.7340;10965.2237;0;0;0;0;0;
20220109_154221.7581;10989.2822;0;0;0;0;0;
20220109_154221.7926;11023.7786;0;0;0;0;0;
20220109_154221.8252;11056.394;0;0;0;0;0;
20220109_154221.8584;11089.6449;0;0;0;0;0;
20220109_154221.8861;11117.2796;0;0;0;0;0;
20220109_154221.9356;11166.8148;0;0;0;0;0;
20220109_154221.9638;11195.0171;0;0;0;0;0;
20220109_154221.9920;11223.1634;0;0;0;0;0;
20220109_154222.0120;11243.2133;0;0;0;0;0;
20220109_154222.0451;11276.2768;0;0;0;0;0;
20220109_154222.0752;11306.4425;0;0;0;0;0;
20220109_154222.1388;11370.0597;0;0;0;0;0;
20220109_154222.1710;11402.1979;0;0;0;0;0;
20220109_154222.1992;11430.3674;0;0;0;0;0;
20220109_154222.2324;11463.5702;0;0;0;0;0;
20220109_154222.2619;11493.1491;0;0;0;0;0;
20220109_154222.2909;11522.1276;0;0;0;0;0;
20220109_154222.3505;11581.7311;0;0;0;0;0;
20220109_154222.3676;11599.279;0;0;0;0;0;
20220109_154222.3883;11619.4798;0;0;0;0;0;
20220109_154222.4128;11644.0104;0;0;0;0;0;
20220109_154222.4489;11680.1087;0;0;0;0;0;
20220109_154222.4825;11713.73;0;0;0;0;0;
20220109_154222.5519;11783.155;0;0;0;0;0;
20220109_154222.5725;11803.7425;0;0;0;0;0;
20220109_154222.6016;11832.8159;0;0;0;0;0;
20220109_154222.6368;11867.9974;0;0;0;0;0;
20220109_154222.6673;11898.5491;0;0;0;0;0;
20220109_154222.6999;11931.1354;0;0;0;0;0;
20220109_154222.7596;11990.7939;0;0;0;0;0;
20220109_154222.7892;12020.3728;0;0;0;0;0;
20220109_154222.8253;12056.4691;0;0;0;0;0;
20220109_154222.8504;12081.5666;0;0;0;0;0;
20220109_154222.8674;12098.5807;0;0;0;0;0;
20220109_154222.8875;12118.662;0;0;0;0;0;
20220109_154222.9043;12135.5207;0;0;0;0;0;
20220109_154222.9609;12192.1475;0;0;0;0;0;
20220109_154222.9790;12210.2115;0;0;0;0;0;
20220109_154223.0105;12241.7555;0;0;0;0;0;
20220109_154223.0446;12275.8194;0;0;0;0;0;
20220109_154223.0723;12303.4708;0;0;0;0;0;
20220109_154223.1053;12336.5299;0;0;0;0;0;
20220109_154223.1510;12382.1798;0;0;0;0;0;
20220109_154223.1805;12411.7296;0;0;0;0;375.190212468433;
20220109_154223.1990;12430.2486;0;0;0;0;422.288153581559;
20220109_154223.2275;12458.7472;0;0;0;0;508.12062791958;
20220109_154223.2637;12494.8718;0;0;0;0;583.550896614221;
20220109_154223.2886;12519.8226;0;0;0;0;649.342214985258;
20220109_154223.3730;12604.2581;0;0;0;0;778.047719578834;
20220109_154223.4032;12634.3684;0;0;0;0;817.520068709258;
20220109_154223.4304;12661.5726;0;0;0;0;835.095132232472;
20220109_154223.4489;12680.1288;0;0;0;0;851.345086553294;
20220109_154223.4817;12712.8627;0;0;0;0;880.262921570213;
20220109_154223.5072;12738.4572;0;0;0;0;915.855432012278;
20220109_154223.5775;12808.6929;0;0;0;0;943.768956858641;
20220109_154223.6050;12836.1681;0;0;0;0;958.897535967979;
20220109_154223.6374;12868.6323;0;0;0;0;965.582051854225;
20220109_154223.6695;12900.6868;0;0;0;0;982.595771740956;
20220109_154223.6998;12931.0532;0;0;0;0;987.381807558096;
20220109_154223.7740;13005.2504;0;0;0;0;1006.11629607571;
20220109_154223.7948;13025.999;0;0;0;0;1009.00275843918;
20220109_154223.8255;13056.7084;0;0;0;0;1014.09421301192;
20220109_154223.8510;13082.2462;0;0;0;0;1016.33295435814;
20220109_154223.8863;13117.5168;0;0;0;0;1022.01170222774;
20220109_154223.9200;13151.2442;0;0;0;0;1026.41002387757;
20220109_154223.9777;13208.8974;0;0;0;0;1028.77472312587;
20220109_154224.0148;13245.9866;0;0;0;0;1030.7687650061;
20220109_154224.0439;13275.1569;0;0;0;0;1032.44769345423;
20220109_154224.0740;13305.2369;0;0;0;0;1033.86289754491;
20220109_154224.1046;13335.8531;0;0;0;0;1035.0549053994;
20220109_154224.1798;13411.0524;0;0;0;0;1036.90520365527;
20220109_154224.1994;13430.6047;0;0;0;0;1037.27658994638;
20220109_154224.2164;13447.6464;0;0;0;0;1037.61743436194;
20220109_154224.2450;13476.1982;0;0;0;0;1038.21755670438;
20220109_154224.2660;13497.256;0;0;0;0;1007.41888155603;
20220109_154224.2937;13524.8982;0;0;0;0;893.963467543292;
20220109_154224.3231;13554.2781;0;0;0;0;803.58240406984;
20220109_154224.3886;13619.7699;0;0;0;0;709.542001128956;
20220109_154224.4197;13650.9234;0;0;0;0;686.288627089968;
20220109_154224.4503;13681.5041;0;0;0;0;677.881374480618;
20220109_154224.4764;13707.573;0;0;0;0;665.456443835216;
20220109_154224.5112;13742.4115;0;0;0;0;657.118293130474;
20220109_154224.5849;13816.1066;0;0;0;0;646.128466174861;
20220109_154224.6039;13835.1574;0;0;0;0;644.918672598092;
20220109_154224.6373;13868.5019;0;0;0;0;643.073841265053;
20220109_154224.6719;13903.0926;0;0;0;0;641.795966275938;
20220109_154224.7014;13932.6059;0;0;0;0;641.314804174338;
20220109_154224.7285;13959.706;0;0;0;0;640.589234175955;
20220109_154224.7896;14020.8394;0;0;0;0;639.720576583959;
20220109_154224.8249;14056.0769;0;0;0;0;639.476095794872;
20220109_154224.8574;14088.64;0;0;0;0;639.315659832803;
20220109_154224.8865;14117.6926;0;0;0;0;639.176727100542;
20220109_154224.9179;14149.1416;0;0;0;0;639.150485870944;
20220109_154225.0027;14233.8683;0.14683596342802;0;0;0;640.100564166998;
20220109_154225.0243;14255.5091;0.168475140631199;0;0;0;640.156618349112;
20220109_154225.0544;14285.657;0.210986115038395;0;0;0;640.244963822091;
20220109_154225.0755;14306.7111;0.231906795501709;0;0;0;640.290740189279;
20220109_154225.1018;14333.0582;0.273073393106461;0;0;0;640.335933418031;
20220109_154225.1189;14350.1327;0.293309560418129;0;0;0;640.350147417396;
20220109_154225.1395;14370.6891;0.313338205218315;0;0;0;640.391112892491;
20220109_154225.2077;14438.8673;0.391258791089058;0;0;0;640.480770426951;
20220109_154225.2305;14461.7154;0.410214954614639;0;0;0;640.522246148176;
20220109_154225.2616;14492.8289;0.447511768341064;0;0;0;640.612268144158;
20220109_154225.2954;14526.5994;0.484000700712204;0;0;0;640.717670416376;
20220109_154225.3262;14557.4412;0.51969467997551;0;0;0;640.85813388703;
20220109_154225.4170;14648.2357;0.605574506521225;0;0;0;641.225365316792;
20220109_154225.4505;14681.7416;0.6548897087574;0;0;0;641.46328579848;
20220109_154225.4806;14711.8342;0.670970034599304;0;0;0;641.570874839831;
20220109_154225.5138;14744.9865;0.702604973316193;0;0;0;641.779565507439;
20220109_154225.5433;14774.5391;0.748770779371262;0;0;0;642.072665463587;
20220109_154225.6080;14839.2367;0.793435943126679;0;0;0;642.425901570897;
20220109_154225.6347;14865.8822;0.822406268119812;0;0;0;642.681753559477;
20220109_154225.6678;14898.9972;0.836646008491516;0;0;0;642.775638847594;
20220109_154225.6942;14925.4529;0.864674878120422;0;0;0;643.022816651946;
20220109_154225.7156;14946.8111;0.878458857536316;0;0;0;643.144984154185;
20220109_154225.7432;14974.4154;0.905567193031311;0;0;0;643.431888264456;
20220109_154225.8139;15045.0703;0.958040642738342;0;0;0;643.957368887154;
20220109_154225.8380;15069.165;0.983414447307587;0;0;0;644.241284412943;
20220109_154225.8675;15098.7442;0.995900774002075;0;0;0;644.375989391546;
20220109_154225.8882;15119.458;1.02044448852539;0;0;0;644.661945901859;
20220109_154225.9193;15150.4872;1.04445744752884;0;0;0;644.954972965702;
20220109_154225.9514;15182.5735;1.06794769763947;0;0;0;645.246469291152;
20220109_154226.0150;15246.2419;1.10222117900848;0;0;0;645.697016624888;
20220109_154226.0412;15272.4177;1.12444607019424;0;0;0;645.993542519345;
20220109_154226.0723;15303.5282;1.14618215560913;0;0;0;646.306542074604;
20220109_154226.1061;15337.2744;1.16744627952576;0;0;0;646.599131784621;
20220109_154226.1317;15362.8706;1.17789477109909;0;0;0;646.757453869862;
20220109_154226.1502;15381.4217;1.18823661804199;0;0;0;646.904696324828;
20220109_154226.2177;15448.8974;1.21896303892136;0;0;0;647.424345563172;
20220109_154226.2411;15472.3213;1.18543059825897;0;0;0;647.082553547659;
20220109_154226.2597;15490.87;1.16067616939545;0;0;0;646.739741039883;
20220109_154226.2767;15507.9363;1.11059782505035;0;0;0;645.998936549873;
20220109_154226.3036;15534.8566;1.08677648305893;0;0;0;645.623030935883;
20220109_154226.3241;15555.2792;1.06179020404816;0;0;0;645.258496521385;
20220109_154226.3536;15584.8591;0;0;0;0;635.138201865421;
20220109_154226.4219;15653.111;0;0;0.4687428;0;634.076233882054;
20220109_154226.4506;15681.8447;0;0;0.4687428;0;634.863908123818;
20220109_154226.4787;15709.8914;0;0;0.4687428;0;636.230638832044;
20220109_154226.5080;15739.2132;0;0;0.4687428;0;637.272051185559;
20220109_154226.5260;15757.1735;0;0;0.4687428;0;637.665013598788;
20220109_154226.5450;15776.2533;0;0;0.4687428;0;637.946232109313;
20220109_154226.6142;15845.3657;0;0;0.4687428;0;638.614290079493;
20220109_154226.6393;15870.4956;0;0;0.4687428;0;638.730043058942;
